Planet: {x: 703.2291046309314, y: 392.06130840454233, z: 814.9882559583394}, Habitable: false, Surface Area: 0
Planet: {x: 649.789703227297, y: 210.34955209644468, z: 53.097083274032954}, Habitable: false, Surface Area: 0
Planet: {x: 306.71090465523963, y: 151.6559456500941, z: 676.1847461097135}, Habitable: true, Surface Area: 23851647
Planet: {x: 839.0537309943775, y: 843.7436973487797, z: 708.5957174807061}, Habitable: false, Surface Area: 0
Planet: {x: 246.77965858621255, y: 758.3301711644848, z: 613.3894175481398}, Habitable: true, Surface Area: 82630251
Planet: {x: 500.81966406914466, y: 228.1424297389596, z: 607.4630179515601}, Habitable: false, Surface Area: 0
Planet: {x: 637.3375258652501, y: 246.18358228941116, z: 265.62963061847597}, Habitable: false, Surface Area: 0
Planet: {x: 741.2005155742263, y: 94.6933814210087, z: 375.9246793311577}, Habitable: true, Surface Area: 80657214
Planet: {x: 690.0371866555278, y: 428.16767247304676, z: 787.3626639644913}, Habitable: false, Surface Area: 0
Planet: {x: 325.95748451778974, y: 759.839872604845, z: 717.2352254453656}, Habitable: false, Surface Area: 0
Planet: {x: 410.1561246734302, y: 543.2367279830211, z: 699.6508021590236}, Habitable: true, Surface Area: 30856680
Planet: {x: 262.2133021766193, y: 219.25189634941034, z: 918.8619331584529}, Habitable: true, Surface Area: 61325928
Planet: {x: 894.5541252196534, y: 595.6560254619667, z: 577.5117793426094}, Habitable: true, Surface Area: 86971428
Planet: {x: 473.87446307674264, y: 433.25254782666514, z: 817.7234860780651}, Habitable: false, Surface Area: 0
Planet: {x: 473.178510113198, y: 397.48874055701066, z: 224.7727091477305}, Habitable: false, Surface Area: 0
Planet: {x: 272.3406199691565, y: 514.9511721831431, z: 936.5381196464506}, Habitable: false, Surface Area: 0
Planet: {x: 10.361094888794664, y: 667.9483419207817, z: 346.29523055484526}, Habitable: false, Surface Area: 0
Planet: {x: 730.9846129613329, y: 232.3714116665654, z: 936.0541626738345}, Habitable: true, Surface Area: 60970223
Planet: {x: 739.3267154278815, y: 8.552210594595655, z: 34.99039612057242}, Habitable: false, Surface Area: 0
Planet: {x: 765.1868191106761, y: 360.15866802902497, z: 434.13221135248614}, Habitable: false, Surface Area: 0
Planet: {x: 758.0795662324487, y: 124.62245389190029, z: 551.5222925573593}, Habitable: true, Surface Area: 94002446
Planet: {x: 191.89101373802697, y: 960.4510313402528, z: 665.9793176261675}, Habitable: true, Surface Area: 1572022
Planet: {x: 376.64816499698816, y: 857.2449359980862, z: 575.0546642501674}, Habitable: false, Surface Area: 0
Planet: {x: 111.58782738303574, y: 246.2564037955848, z: 378.94955398481534}, Habitable: true, Surface Area: 92113649
Planet: {x: 47.08533346649935, y: 373.7539910808423, z: 587.8331390550637}, Habitable: false, Surface Area: 0
Planet: {x: 931.3195312125084, y: 358.44527927567805, z: 553.6327623183269}, Habitable: false, Surface Area: 0
Planet: {x: 851.9576833361655, y: 862.3900518947894, z: 968.709581126209}, Habitable: true, Surface Area: 95538838
Planet: {x: 633.0279067937823, y: 461.30551415425856, z: 510.45386061641597}, Habitable: false, Surface Area: 0
Planet: {x: 683.6588432061051, y: 757.8319810335062, z: 77.1932000204354}, Habitable: true, Surface Area: 84851002
Planet: {x: 881.0895672973338, y: 443.1261160281428, z: 439.547524077659}, Habitable: false, Surface Area: 0
Planet: {x: 191.2547299205969, y: 995.5093338146887, z: 579.1824285016205}, Habitable: true, Surface Area: 22411461
Planet: {x: 528.276844327295, y: 776.266727860396, z: 403.5177411435353}, Habitable: false, Surface Area: 0
Planet: {x: 556.1682010821123, y: 232.83670711902516, z: 73.7604680971915}, Habitable: false, Surface Area: 0
Planet: {x: 250.8686739285042, y: 147.68962312553492, z: 517.7874423017414}, Habitable: false, Surface Area: 0
Planet: {x: 915.9326579845217, y: 189.14755034359243, z: 997.3961288421693}, Habitable: true, Surface Area: 4873282
Planet: {x: 636.3786047690483, y: 178.27307723873975, z: 312.11575897110697}, Habitable: true, Surface Area: 79720785
Planet: {x: 290.5984159130077, y: 493.53779863886916, z: 687.563838540677}, Habitable: false, Surface Area: 0
Planet: {x: 599.1662526379815, y: 770.8054372257393, z: 324.2873024230786}, Habitable: false, Surface Area: 0
Planet: {x: 462.02393105643023, y: 988.3239066953793, z: 153.53556538256984}, Habitable: false, Surface Area: 0
Planet: {x: 344.9646985124719, y: 845.0133389445989, z: 586.9089468082656}, Habitable: true, Surface Area: 51636502
Planet: {x: 407.66300718393177, y: 797.625917296601, z: 956.8747657326691}, Habitable: false, Surface Area: 0
Planet: {x: 695.9454290740215, y: 997.0817830607152, z: 820.1599850428709}, Habitable: true, Surface Area: 68700608
Planet: {x: 583.2760313969794, y: 931.7540921157257, z: 745.8688938777556}, Habitable: false, Surface Area: 0
Planet: {x: 757.2946565130853, y: 708.6928178692838, z: 421.7145588621789}, Habitable: false, Surface Area: 0
Planet: {x: 661.7466255566702, y: 869.8944188765151, z: 234.48947624802784}, Habitable: false, Surface Area: 0
Planet: {x: 810.3637800406029, y: 472.47550816535, z: 873.476553759847}, Habitable: false, Surface Area: 0
Planet: {x: 916.6983386827492, y: 654.5331750524823, z: 860.8604153900918}, Habitable: false, Surface Area: 0
Planet: {x: 852.9326450100758, y: 114.5034438276138, z: 115.41519803432743}, Habitable: false, Surface Area: 0
Planet: {x: 843.2516939016974, y: 33.507331443330514, z: 679.3568668190572}, Habitable: true, Surface Area: 68400043
Planet: {x: 558.2860613037133, y: 987.3670173813573, z: 77.10389866211287}, Habitable: false, Surface Area: 0
Planet: {x: 562.6559610646102, y: 66.09212734993197, z: 607.7712902187442}, Habitable: false, Surface Area: 0
Planet: {x: 245.1851043876141, y: 801.7746985539553, z: 532.0705751379877}, Habitable: true, Surface Area: 19554160
Planet: {x: 549.5177965316905, y: 798.6494578445923, z: 212.26518906469494}, Habitable: true, Surface Area: 52520016
Planet: {x: 199.86808477208618, y: 232.82021914562145, z: 168.08165782997997}, Habitable: true, Surface Area: 61533611
Planet: {x: 673.9074830397158, y: 683.238580309232, z: 633.6735041511903}, Habitable: false, Surface Area: 0
Planet: {x: 646.6004012539448, y: 972.174420079265, z: 736.6019347503674}, Habitable: false, Surface Area: 0
Planet: {x: 536.8167734785263, y: 951.7730601111969, z: 672.2976969617363}, Habitable: false, Surface Area: 0
Planet: {x: 658.3378348476316, y: 929.3965565017726, z: 676.1045346233315}, Habitable: false, Surface Area: 0
Planet: {x: 83.20058861317948, y: 991.5033026850446, z: 255.313117878899}, Habitable: true, Surface Area: 57593490
Planet: {x: 441.5118585987299, y: 723.6589961977597, z: 563.5164193911644}, Habitable: false, Surface Area: 0
Planet: {x: 223.04031103165434, y: 737.3916972316649, z: 970.5982793347694}, Habitable: true, Surface Area: 68047338
Planet: {x: 27.631322954798865, y: 97.22710251848699, z: 581.2538318500226}, Habitable: true, Surface Area: 33580576
Planet: {x: 23.02464938666926, y: 508.96749811504185, z: 65.43798345871443}, Habitable: false, Surface Area: 0
Planet: {x: 274.59631932206554, y: 380.85202870264914, z: 542.7374829848808}, Habitable: true, Surface Area: 77440691
Planet: {x: 127.41748199853453, y: 777.7785221848305, z: 834.8405595070238}, Habitable: true, Surface Area: 39878112
Planet: {x: 257.160263485934, y: 4.3232609869068295, z: 800.6455359157944}, Habitable: false, Surface Area: 0
Planet: {x: 497.374184475579, y: 57.409794846053245, z: 10.831767293699723}, Habitable: false, Surface Area: 0
Planet: {x: 424.2450921524803, y: 0.5130047378438807, z: 372.9766848293641}, Habitable: true, Surface Area: 65622557
Planet: {x: 172.45512921734175, y: 415.16469486789333, z: 242.55364782927492}, Habitable: false, Surface Area: 0
Planet: {x: 647.2515223239419, y: 573.3751563244635, z: 771.288507635761}, Habitable: false, Surface Area: 0
Planet: {x: 150.59601473546013, y: 291.99708207974174, z: 823.2290441850589}, Habitable: false, Surface Area: 0
Planet: {x: 982.3979727709118, y: 246.66925654254547, z: 950.8673209778764}, Habitable: true, Surface Area: 40072756
Planet: {x: 17.975317898251575, y: 283.6137395339302, z: 215.98964710541568}, Habitable: false, Surface Area: 0
Planet: {x: 539.4152705841244, y: 48.9988250021971, z: 350.9621467762092}, Habitable: false, Surface Area: 0
Planet: {x: 801.0580834910077, y: 673.9512986855756, z: 238.6079265551091}, Habitable: true, Surface Area: 6686907
Planet: {x: 423.00533128677097, y: 116.52697061687346, z: 729.9866431839823}, Habitable: true, Surface Area: 41402989
Planet: {x: 201.3421559955104, y: 521.7040185026174, z: 627.4553642833556}, Habitable: false, Surface Area: 0
Planet: {x: 87.19685575045388, y: 120.24415557828871, z: 337.91431183735955}, Habitable: false, Surface Area: 0
Planet: {x: 705.5600387916829, y: 88.64830301203442, z: 218.86212851901155}, Habitable: true, Surface Area: 39556329
Planet: {x: 340.22210615532964, y: 64.23533412877025, z: 530.4597321181168}, Habitable: true, Surface Area: 89109474
Planet: {x: 767.7950604122792, y: 437.69423259834286, z: 526.7269845740188}, Habitable: false, Surface Area: 0
Planet: {x: 374.5490272157104, y: 132.72776927032126, z: 731.2510931723825}, Habitable: true, Surface Area: 35863508
Planet: {x: 963.9961943230635, y: 848.7112636436389, z: 976.2666031635663}, Habitable: true, Surface Area: 68625300
Planet: {x: 716.450053313868, y: 919.1384493226982, z: 667.4586492505537}, Habitable: true, Surface Area: 95517810
Planet: {x: 966.8684695463934, y: 505.3688491886794, z: 547.5486493514107}, Habitable: true, Surface Area: 55617599
Planet: {x: 145.59724063224522, y: 259.96317312885475, z: 843.7618910281415}, Habitable: true, Surface Area: 54896504
Planet: {x: 739.8006819990591, y: 934.6226274474315, z: 554.3920843855755}, Habitable: false, Surface Area: 0
Planet: {x: 529.648039919748, y: 583.605566292167, z: 189.04294193856796}, Habitable: true, Surface Area: 54104692
Planet: {x: 451.0988873081092, y: 998.9347223831271, z: 542.3129825291588}, Habitable: false, Surface Area: 0
Planet: {x: 122.3259715607452, y: 878.9994621616421, z: 265.02355819355114}, Habitable: true, Surface Area: 56979844
Planet: {x: 497.28157649523985, y: 557.7083727032333, z: 3.41104778603607}, Habitable: true, Surface Area: 4297897
Planet: {x: 970.597817985813, y: 950.5377098620205, z: 197.91808422757094}, Habitable: false, Surface Area: 0
Planet: {x: 817.0725419031899, y: 521.8578758959962, z: 518.1283727724026}, Habitable: false, Surface Area: 0
Planet: {x: 913.1498136602396, y: 217.0176346795769, z: 18.53678885689569}, Habitable: false, Surface Area: 0
Planet: {x: 386.95767683165474, y: 376.33097719527495, z: 936.2940699364016}, Habitable: true, Surface Area: 21942341
Planet: {x: 398.02249747889306, y: 855.4000301391198, z: 81.86336416669748}, Habitable: false, Surface Area: 0
Planet: {x: 327.2129494274012, y: 907.3986499564975, z: 814.8265383630952}, Habitable: true, Surface Area: 47960851
Planet: {x: 829.1628600624488, y: 229.99043459946677, z: 710.7234426460758}, Habitable: false, Surface Area: 0
Planet: {x: 122.75444085888032, y: 757.0590954195333, z: 655.2192536734625}, Habitable: false, Surface Area: 0
Planet: {x: 375.79707569772734, y: 870.2240600586817, z: 967.2608717465494}, Habitable: true, Surface Area: 52391493
Planet: {x: 65.7113955244224, y: 969.9177443642268, z: 388.24314437330787}, Habitable: false, Surface Area: 0
Planet: {x: 627.9908267763464, y: 853.4914767857466, z: 455.51157656562725}, Habitable: false, Surface Area: 0
Planet: {x: 450.12744903017455, y: 388.6387915204759, z: 605.1390816796005}, Habitable: true, Surface Area: 7376365
Planet: {x: 760.2015162357667, y: 31.874013381829158, z: 311.96373952987534}, Habitable: false, Surface Area: 0
Planet: {x: 395.363301636543, y: 809.1295709654809, z: 338.16504316238263}, Habitable: true, Surface Area: 66501487
Planet: {x: 419.44089824920815, y: 627.227606209833, z: 205.73496788513256}, Habitable: false, Surface Area: 0
Planet: {x: 533.7645408866409, y: 295.3480053348698, z: 107.2058492837975}, Habitable: true, Surface Area: 56742951
Planet: {x: 989.7887715712457, y: 673.0350397905167, z: 617.0724392115338}, Habitable: false, Surface Area: 0
Planet: {x: 765.3302599364915, y: 287.47041813962903, z: 790.2980149587786}, Habitable: true, Surface Area: 35933731
Planet: {x: 993.5618107698621, y: 462.2784341705559, z: 936.429906498993}, Habitable: false, Surface Area: 0
Planet: {x: 827.0875220368139, y: 71.6919341294926, z: 316.3426598145005}, Habitable: false, Surface Area: 0
Planet: {x: 787.5422392127862, y: 4.457452579087473, z: 167.0595270048556}, Habitable: false, Surface Area: 0
Planet: {x: 80.78723904297513, y: 700.0615221606381, z: 746.5424651827026}, Habitable: false, Surface Area: 0
Planet: {x: 790.955237205606, y: 615.5621168704546, z: 324.2280506124728}, Habitable: false, Surface Area: 0
Planet: {x: 891.1355955481499, y: 544.3393277379452, z: 890.8072167312373}, Habitable: true, Surface Area: 27623231
Planet: {x: 938.4551088480611, y: 97.24888802519604, z: 975.9569247324986}, Habitable: true, Surface Area: 64582373
Planet: {x: 815.3109534012872, y: 499.13025418426946, z: 596.4133999403609}, Habitable: true, Surface Area: 18517954
Planet: {x: 970.9296721541947, y: 659.1358308195199, z: 415.09343068992075}, Habitable: false, Surface Area: 0
Planet: {x: 487.53712353588054, y: 99.45585456175921, z: 53.20530018825265}, Habitable: false, Surface Area: 0
Planet: {x: 687.9461474855871, y: 828.1667696319602, z: 469.25844077283216}, Habitable: false, Surface Area: 0
Planet: {x: 642.2636925434937, y: 561.5837661853022, z: 675.1925383904222}, Habitable: false, Surface Area: 0
Planet: {x: 572.915224670114, y: 132.37034914941125, z: 551.1433176551772}, Habitable: true, Surface Area: 34538705
Planet: {x: 52.36370415035929, y: 631.834385162727, z: 142.51023933237784}, Habitable: true, Surface Area: 69473679
Planet: {x: 905.0656970596198, y: 528.9776411937845, z: 425.39632890748715}, Habitable: false, Surface Area: 0
Planet: {x: 359.42064098810647, y: 38.34608679188367, z: 308.23005513947476}, Habitable: true, Surface Area: 91677273
Planet: {x: 330.3175113292274, y: 256.765603695452, z: 135.7105036899293}, Habitable: true, Surface Area: 53694250
Planet: {x: 575.3316377356432, y: 638.2949018974273, z: 524.4902029721816}, Habitable: true, Surface Area: 33342179
Planet: {x: 718.997052789856, y: 759.626050376496, z: 328.8135744150496}, Habitable: false, Surface Area: 0
Planet: {x: 771.9268861041948, y: 243.0187306062992, z: 297.116722745749}, Habitable: false, Surface Area: 0
Planet: {x: 680.1572004374381, y: 529.9228487159982, z: 939.7221622757219}, Habitable: true, Surface Area: 50685532
Planet: {x: 591.7863064100817, y: 783.2511994145732, z: 648.4419079425692}, Habitable: false, Surface Area: 0
Planet: {x: 321.39357474752114, y: 678.4435219760525, z: 616.4905290253126}, Habitable: true, Surface Area: 50421404
Planet: {x: 338.458615101114, y: 198.12251433720894, z: 660.6305600184248}, Habitable: false, Surface Area: 0
Planet: {x: 206.34434665782854, y: 599.965279723194, z: 506.2799662672317}, Habitable: false, Surface Area: 0
Planet: {x: 452.485893608239, y: 942.5408393813941, z: 131.9355533241895}, Habitable: false, Surface Area: 0
Planet: {x: 338.79400582675845, y: 320.0467837841228, z: 114.33411858275888}, Habitable: true, Surface Area: 62699589
Planet: {x: 787.3687457889897, y: 56.5587693737919, z: 676.9980688795845}, Habitable: true, Surface Area: 11366067
Planet: {x: 488.71618785663617, y: 5.304952113591277, z: 868.987755011277}, Habitable: true, Surface Area: 7055310
Planet: {x: 952.919365516024, y: 516.223009904413, z: 966.3385752146086}, Habitable: true, Surface Area: 80005250
Planet: {x: 524.0531997607516, y: 122.23241954286945, z: 663.22948814902}, Habitable: true, Surface Area: 45000958
Planet: {x: 924.0703538886626, y: 851.1911659801217, z: 371.30706496388433}, Habitable: true, Surface Area: 74898567
Planet: {x: 615.536650576044, y: 839.370841345074, z: 413.41497127629225}, Habitable: true, Surface Area: 11588032
Planet: {x: 238.01369277680595, y: 75.35865135223152, z: 614.235722740615}, Habitable: true, Surface Area: 6782787
Planet: {x: 415.25975230432687, y: 128.07576380721963, z: 36.1541825234859}, Habitable: false, Surface Area: 0
Planet: {x: 882.8369744923874, y: 78.32729285972873, z: 697.3429045350555}, Habitable: false, Surface Area: 0
Planet: {x: 638.0320889142847, y: 510.1339117265644, z: 729.0312775583844}, Habitable: true, Surface Area: 5323399
Planet: {x: 100.28815008520486, y: 98.85050041622878, z: 999.9274011224933}, Habitable: true, Surface Area: 65583195
Planet: {x: 61.911033015847664, y: 637.1569688295713, z: 975.127259917771}, Habitable: false, Surface Area: 0
Planet: {x: 855.8430984781085, y: 700.7587317152886, z: 418.0725829112222}, Habitable: false, Surface Area: 0
